iyear,eventid,natlty1_CountryCode,natlty1_txt,gname,success,[EG.ELC.ACCS.ZS],[FX.OWN.TOTL.SO.ZS],[SE.PRM.TENR],[SH.XPD.GHED.GD.ZS],[SE.PRM.CUAT.ZS],[SE.TER.CUAT.ST.ZS],[SE.SEC.CUAT.UP.ZS],[SE.TER.CUAT.MS.ZS],[SE.TER.CUAT.DO.ZS],[SE.XPD.PRIM.ZS],[SE.XPD.SECO.ZS],[SE.XPD.TERT.ZS],[SE.XPD.TOTL.GB.ZS],[SE.XPD.TOTL.GD.ZS],[IT.NET.USER.ZS],[IC.FRM.CORR.ZS],[SM.POP.TOTL.ZS],[SI.POV.NAHC],[SP.RUR.TOTL.ZS]
2013,116317,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116318,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116346,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116395,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116396,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116638,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116639,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116640,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116641,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116647,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116660,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116734,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116735,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116736,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116737,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116738,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116739,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116747,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116748,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116749,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116750,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116751,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116752,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116753,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116754,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116755,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116758,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116759,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116760,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116761,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,116762,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,117053,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,117173,IRQ,Iraq,Al-Qaida in Iraq,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,117551,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,117618,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,117619,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,117620,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118426,IRQ,Iraq,Muslim extremists,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118475,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118476,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118477,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118478,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118519,IRQ,Iraq,Muslim extremists,1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118793,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118798,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118799,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118800,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118801,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118802,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118803,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118804,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118807,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118809,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118810,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118811,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118813,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118844,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118898,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118899,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118900,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118901,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,118903,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,119076,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,119096,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,119127,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,119157,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,119158,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,119187,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,119200,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,119238,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,119296,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,119301,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,119302,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,119303,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,119304,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,119305,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,119306,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
2013,119307,IRQ,Iraq,Islamic State of Iraq and the Levant (ISIL),1,99.37960052,0,0,1.29863138,79.39376068,10.74046993,29.72406006,0,0,0,0,0,0,0,9.2,0,0,0,30.405
